n_gen	99_mu	37_mu	60_mu	114_mu	18_mu	-1_mu	73_mu	-5_mu	-4_mu	-3_mu	-2_mu	99_sig	37_sig	60_sig	114_sig	18_sig	-1_sig	73_sig	-5_sig	-4_sig	-3_sig	-2_sig	node.brow_mean	node.current_brow_mean_ln_prior_density	ln_posterior	
4436000	48.722611	49.571146	46.808954	50.312600	50.713682	51.267744	49.462768	49.934809	49.462768	49.600645	51.034267	1.998666	1.904937	1.914300	1.959133	2.330181	1.606858	2.098847	2.165337	2.098847	2.297220	2.338120	17.483650	-1.035897	-4.450029	
4438000	48.351066	49.580935	51.438051	49.921998	51.074838	51.267744	50.793235	49.921998	50.614273	51.034757	48.452946	1.925217	2.318923	1.807109	1.929350	2.026705	1.606858	2.715866	1.929350	2.038859	1.912883	2.026705	16.736829	-0.953568	-4.109490	
4440000	50.524354	49.743651	50.325367	49.786194	51.265357	51.267744	48.896324	50.686809	49.335871	50.597409	51.082963	1.858378	2.119898	2.198339	2.067486	1.895554	1.606858	2.333202	2.089954	2.296044	1.687829	2.152089	17.253231	-0.951002	-4.226233	
4442000	51.715698	50.701288	49.469999	49.807835	51.125744	51.267744	48.938215	52.219569	46.594543	49.418786	49.418786	2.037877	2.355386	2.546716	1.819043	1.967210	1.606858	2.048806	1.819043	2.139824	2.082233	2.003149	17.180796	-0.935282	-3.397878	
4444000	49.789130	50.701288	49.469999	51.183413	51.125744	50.443608	48.938215	50.151365	49.961833	50.266390	48.606055	1.929747	2.355386	2.546716	2.748368	1.967210	2.325460	2.048806	2.745112	1.839529	2.082233	2.163241	16.398312	-1.099952	-2.714145	
4446000	51.765882	50.602194	50.267001	51.094834	50.622579	47.672561	50.961040	51.765882	51.587951	50.855952	50.892236	1.942092	1.853677	1.927376	2.067647	1.791770	2.198846	2.028013	1.753078	2.232461	1.928328	1.822743	17.020850	-0.919156	-5.861430	
4448000	50.716277	49.303396	51.853043	50.590267	52.235809	47.672561	52.091862	50.416412	52.134182	51.562936	49.748465	1.625315	1.765359	2.030640	1.873224	1.616328	2.198846	2.014512	1.871057	2.081133	1.553493	1.923632	17.967648	-1.387110	-2.289213	
4450000	50.119907	50.648715	47.614089	48.119389	48.840523	50.818471	46.784705	50.119907	47.614089	50.298393	50.224574	1.587238	1.965729	1.807015	2.007429	1.647142	1.923157	1.892665	2.121440	1.807015	1.852153	2.294522	17.359316	-0.983493	-8.387569	
4452000	49.866221	50.119853	48.112809	49.082375	50.499118	50.818471	52.424381	49.228980	52.424381	50.546044	51.889074	1.821914	2.310517	1.567107	2.170074	2.167869	1.923157	2.116556	1.872827	2.116556	2.500696	2.007326	17.703027	-1.166062	-7.405976	
4454000	49.411997	52.446086	49.274428	50.231268	48.338002	50.818471	49.423316	49.411997	49.435425	49.817635	51.889074	2.665208	1.829312	1.853383	1.840966	2.072611	1.923157	2.522892	2.665208	2.358662	2.019135	2.007326	16.184591	-1.251384	-8.750005	
4456000	49.084262	48.354136	49.948457	45.914354	50.114085	50.818471	51.197676	49.084262	51.098262	51.311790	51.311790	2.417838	2.469711	2.473919	1.735750	2.205752	1.923157	1.728004	2.417838	1.772391	1.569037	1.569037	16.997320	-0.918942	-8.959558	
4458000	49.298040	49.361896	49.112725	48.296913	50.812819	47.876339	48.509329	48.483553	48.601050	48.636501	48.636501	1.885563	2.295835	1.821030	1.671566	2.070241	2.363834	2.279825	2.402029	2.698596	1.867394	1.867394	18.246858	-1.696266	-6.502452	
4460000	49.298040	51.126200	49.112725	48.296913	49.419989	48.834278	48.509329	48.049434	48.197220	48.527768	47.689358	1.885563	1.923107	1.821030	1.671566	1.633858	2.656442	2.279825	2.656442	1.481044	1.923107	1.481044	16.739952	-0.952751	-7.949706	
4462000	49.298040	49.265184	49.112725	48.296913	50.472336	48.834278	48.509329	48.885058	49.034523	48.527768	47.689358	1.885563	1.923107	1.821030	1.671566	1.633858	2.656442	2.279825	2.656442	1.481044	1.923107	1.481044	17.970115	-1.389500	-5.525872	
4464000	48.487480	50.255009	49.905770	53.301543	50.927640	48.834278	50.870003	50.149097	50.870003	48.062127	47.689358	2.105051	1.824884	1.953329	2.500541	1.858922	2.656442	2.176528	1.724289	2.176528	1.858922	1.481044	17.304425	-0.965276	-13.407593	
4466000	51.109082	48.663170	49.682722	50.723653	49.902612	48.834278	51.501330	50.723653	49.788572	48.258032	47.689358	2.384528	1.624970	1.963112	1.822485	2.253502	2.656442	2.036053	1.822485	2.012780	1.695988	1.481044	16.259863	-1.192840	-6.552984	
4468000	48.628996	50.982726	50.175320	51.496688	49.713760	48.834278	50.648862	50.628025	53.448856	49.713760	49.713760	1.680823	2.347805	1.921671	2.108654	1.977618	2.656442	1.598967	2.080343	2.221473	1.977618	1.977618	18.347811	-1.827235	-6.860065	
4470000	50.722363	49.998560	51.452118	51.297499	50.130008	48.834278	48.845576	50.141926	50.469811	50.188829	49.713760	2.289765	1.956755	2.294131	2.467751	1.827743	2.656442	1.962854	2.046655	1.962854	2.303660	1.977618	16.523628	-1.032403	-4.448753	
4472000	49.202970	47.443915	50.591384	50.715903	48.331971	48.834278	49.535415	51.286102	49.079000	47.298362	48.716614	2.074275	2.537131	2.046327	1.962315	2.060743	2.656442	2.373910	2.026773	1.767660	2.345557	2.306792	17.533138	-1.061057	-2.662033	
4474000	48.951303	50.568786	51.413648	50.396224	49.814264	50.447570	48.352551	50.396224	48.985759	50.568786	50.285831	1.558557	1.987287	2.191249	2.105152	1.787427	2.724272	2.402401	2.105152	1.924498	1.947138	2.076806	18.055984	-1.476490	-7.533427	
4476000	50.061226	49.228910	50.985734	50.402263	49.864292	50.447570	49.509747	50.292697	49.509747	49.135105	50.285831	1.697382	2.257320	1.663137	2.287807	1.954603	2.724272	2.506203	1.752244	2.506203	1.954603	2.076806	14.952556	-3.014951	-6.373684	
4478000	50.176893	51.094545	51.490615	50.443921	52.922086	50.447570	49.595140	50.443921	49.595140	51.094545	51.264503	1.913368	1.805776	1.704923	1.882766	2.073961	2.724272	1.824413	1.882766	1.824413	1.789540	1.948222	14.913339	-3.096016	-4.392248	
4480000	50.578994	50.727153	48.011717	50.047001	49.602013	50.447570	49.987773	49.050303	51.081840	50.939266	51.264503	1.455071	1.716728	2.577127	2.075460	2.156458	2.724272	1.895505	2.109711	2.053560	1.716728	1.948222	15.039893	-2.839949	-6.763303	
4482000	50.586055	51.033072	49.930777	49.733376	48.908475	50.447570	48.318083	48.284893	49.046512	50.491279	51.264503	1.973111	2.323494	2.395622	1.903183	2.579988	2.724272	2.220117	1.973111	3.219175	2.323494	1.948222	16.340538	-1.136384	-4.736799	
4484000	49.306022	48.533261	49.930777	50.785640	50.185863	50.447570	48.318083	48.284893	49.273999	50.491279	51.264503	1.973111	2.323494	2.395622	1.903183	2.579988	2.724272	2.220117	1.973111	3.219175	2.323494	1.948222	17.141233	-0.928912	-4.644041	
4486000	48.631177	49.854027	49.930777	50.477918	50.349863	50.447570	48.318083	48.284893	50.714828	50.491279	51.264503	1.973111	2.323494	2.395622	1.903183	2.579988	2.724272	2.220117	1.973111	3.219175	2.323494	1.948222	18.949283	-2.818791	-6.006416	
4488000	49.783929	49.567909	49.930777	50.948846	51.648034	50.447570	48.318083	48.284893	48.913004	50.491279	51.264503	1.973111	2.323494	2.395622	1.903183	2.579988	2.724272	2.220117	1.973111	3.219175	2.323494	1.948222	18.591067	-2.184686	-6.509560	
4490000	50.272330	51.086679	49.930777	50.770779	50.178055	50.447570	48.318083	48.284893	50.182503	50.491279	51.264503	1.973111	2.323494	2.395622	1.903183	2.579988	2.724272	2.220117	1.973111	3.219175	2.323494	1.948222	16.332761	-1.141542	-3.907853	
4492000	50.193154	50.327085	49.930777	50.787662	50.440338	50.447570	48.318083	48.284893	50.269915	50.491279	51.264503	1.973111	2.323494	2.395622	1.903183	2.579988	2.724272	2.220117	1.973111	3.219175	2.323494	1.948222	17.753828	-1.203067	-3.528033	
4494000	50.388698	50.197488	49.930777	50.300903	49.507064	50.447570	48.318083	48.284893	50.469711	50.491279	51.264503	1.973111	2.323494	2.395622	1.903183	2.579988	2.724272	2.220117	1.973111	3.219175	2.323494	1.948222	17.518304	-1.053258	-3.234619	
4496000	49.093909	49.715323	49.930777	52.115388	49.985477	49.420606	48.318083	48.659824	48.961519	49.985467	48.797268	1.829820	2.323494	2.395622	2.284486	2.579988	2.115928	2.220117	2.290502	3.219175	2.077799	2.111946	18.693200	-2.352401	-0.653734	
4498000	51.357078	49.244263	48.088211	48.818456	49.159672	51.157262	49.974603	50.344382	49.050661	47.669698	51.283244	1.789399	1.956479	1.657004	1.592548	1.675246	1.956479	1.915087	1.789399	1.657004	1.630025	1.956479	16.795282	-0.939893	-8.910929	
4500000	50.294429	52.881262	47.622773	49.539822	50.184551	47.895121	48.710493	49.407786	51.822358	48.956993	51.822358	2.159562	2.089943	2.224145	2.066602	2.153742	1.933635	2.090871	2.066602	1.650859	2.275624	1.650859	18.303003	-1.767847	-6.155194	
4502000	49.326869	50.338563	51.034305	49.288676	49.654250	47.895121	50.138128	49.762070	49.970983	49.654250	51.822358	2.009510	2.153852	2.186088	1.703182	1.987305	1.933635	1.673566	1.739155	1.859767	1.987305	1.650859	16.001275	-1.417664	-3.849887	
4504000	48.455501	50.192307	50.687525	48.641460	52.342184	47.895121	50.937107	48.797399	51.127236	51.239707	51.822358	2.027377	1.843623	2.782356	2.211723	2.027011	1.933635	1.873818	2.211723	2.782356	2.027011	1.650859	17.854202	-1.283769	-12.038849	
4506000	50.562603	50.046376	50.580882	50.390535	49.900509	47.895121	49.027397	50.839608	50.185528	50.941283	50.185528	2.249616	2.334314	1.956195	2.028294	1.857008	1.933635	2.481962	2.179463	1.956195	2.025239	1.956195	18.143738	-1.573007	-5.331221	
4508000	49.400138	50.157875	50.075424	48.669612	50.614875	47.895121	51.566886	50.658734	49.547347	49.777840	50.185528	1.612324	2.658189	2.685686	2.366772	2.345809	1.933635	1.581784	2.447901	1.782617	2.345809	1.956195	17.064792	-0.921038	-6.677097	
4510000	49.393889	47.832934	50.715798	49.604003	51.004801	47.895121	50.487757	49.732533	52.122896	47.832934	50.185528	2.436559	2.154957	2.310057	1.626503	1.608270	1.933635	2.256822	2.448279	1.543727	2.154957	1.956195	17.191721	-0.937317	-11.679789	
4512000	50.877797	49.986848	50.656683	50.645033	51.558241	47.895121	49.289322	50.877797	48.469605	49.912594	50.381588	2.159803	2.104489	2.054094	2.407665	2.084495	1.933635	2.049294	2.159803	2.469755	1.952922	2.128033	15.315137	-2.338321	-6.362272	
4514000	51.321742	51.983575	50.485488	49.670142	48.612204	47.895121	50.227565	50.368927	50.432473	48.612204	50.381588	2.087438	2.587659	1.926538	2.274140	2.333037	1.933635	2.118282	2.274140	2.020056	2.333037	2.128033	17.387745	-0.994112	-5.932416	
4516000	48.027563	51.597562	50.673499	49.260528	50.658232	47.895121	47.858826	53.036691	47.929803	49.254641	47.929803	2.661793	1.629078	2.380958	1.598700	2.187431	1.933635	2.293373	1.706715	1.656598	2.199771	1.656598	17.735924	-1.189731	-11.263899	
4518000	51.368178	48.837311	49.645173	49.165094	51.138227	49.498459	50.652191	49.165094	49.464765	51.252682	49.229483	2.307497	2.531653	2.068539	2.126497	1.951757	2.538336	2.071320	2.126497	1.907611	2.191926	2.538336	17.308350	-0.966478	-5.694788	
4520000	50.241714	47.632458	50.043636	48.052287	51.496761	48.647236	48.798617	49.305020	48.954337	49.910723	51.010516	1.681646	1.560794	2.243734	1.779170	1.877038	1.767943	2.030909	1.674975	2.242669	1.852535	1.870327	16.223368	-1.220517	-2.537377	
4522000	50.757463	51.474846	50.000857	49.327301	50.490782	49.811720	50.118790	47.845083	50.999987	50.490782	50.710281	2.537688	1.765583	1.988455	2.803377	1.823536	2.508556	1.380164	1.989894	2.295176	1.823536	2.440624	18.059623	-1.480339	-13.647264	
4524000	48.653838	48.109319	52.332913	50.923334	49.694846	49.811720	49.775871	49.031781	49.775871	48.109319	49.877156	2.282484	2.188582	1.878375	1.995871	2.457202	2.508556	2.318697	2.003773	2.318697	2.188582	1.631171	17.244901	-0.948927	-6.930462	
4526000	50.412895	47.815484	50.299928	49.776887	49.276439	49.811720	49.185179	49.830567	50.160786	49.764469	49.877156	2.203052	2.216673	1.988128	2.255898	1.962538	2.508556	2.187092	2.214343	2.187092	1.962538	1.631171	18.303069	-1.767932	-7.784112	
4528000	49.725130	49.939690	49.596936	49.452148	47.902611	49.811720	49.401081	49.948876	49.596936	49.939690	49.877156	1.946762	1.715516	2.304507	2.173670	2.008727	2.508556	2.352268	2.173670	2.304507	1.455636	1.631171	18.030560	-1.449965	-9.562856	
4530000	49.093347	49.379137	48.240886	51.213539	50.599672	49.811720	50.722205	49.093347	50.722205	50.543462	48.539123	1.988353	2.070370	1.809292	2.012892	1.734292	2.508556	1.785358	1.988353	2.168731	1.734292	2.058985	16.322264	-1.148601	-7.589387	
4532000	50.481130	46.271764	51.210802	49.278372	48.763718	51.425696	50.619152	53.440806	50.707961	50.070198	50.876235	2.805447	1.569385	2.275438	1.934131	2.564738	2.966750	2.405420	1.880495	1.946712	2.117874	1.973899	17.159294	-0.931626	-1.154252	
4534000	50.481130	46.271764	51.210802	49.278372	48.763718	50.208726	50.619152	53.440806	50.707961	50.070198	50.876235	2.805447	1.569385	2.275438	1.934131	2.564738	2.966750	2.405420	1.880495	1.946712	2.117874	1.973899	16.761487	-0.947383	-0.175488	
4536000	50.481130	46.271764	51.210802	49.278372	48.763718	51.067950	50.619152	53.440806	50.707961	50.070198	50.876235	2.805447	1.569385	2.275438	1.934131	2.564738	2.966750	2.405420	1.880495	1.946712	2.117874	1.973899	17.673572	-1.145788	-0.922369	
4538000	50.481130	46.271764	51.210802	49.278372	48.763718	49.748895	50.619152	53.440806	50.707961	50.070198	50.876235	2.805447	1.569385	2.275438	1.934131	2.564738	2.966750	2.405420	1.880495	1.946712	2.117874	1.973899	16.023602	-1.395615	-0.633463	
4540000	50.481130	46.271764	51.210802	49.278372	48.763718	51.042971	50.619152	51.042971	47.240306	48.453233	48.453233	2.805447	1.569385	2.275438	1.934131	2.564738	1.810508	2.405420	1.810508	2.825377	1.643069	1.643069	14.790238	-3.360463	-11.370740	
4542000	51.703593	48.797039	49.203929	48.700933	48.474606	49.481435	49.433922	48.893028	49.203929	51.586750	48.810073	2.101134	2.063777	1.843820	2.163965	1.503570	1.483682	1.837991	1.996914	2.627331	1.570404	2.149814	17.511578	-1.049794	-7.514246	
4544000	50.191479	49.161674	50.004543	50.158091	50.053324	50.678432	48.651129	50.129174	48.062485	48.445941	50.263144	1.537488	1.993180	2.662743	1.871234	2.011689	2.097933	2.394659	2.311608	2.394659	2.413277	1.778481	16.264078	-1.189729	-7.228676	
4546000	51.189841	51.875536	48.161114	51.365153	51.702237	50.678432	50.629421	49.836529	51.132263	50.779420	50.131593	2.259722	1.551981	2.391165	2.207768	2.052778	2.097933	2.176496	2.257658	2.176496	2.181663	2.199026	17.928530	-1.350023	-10.460349	
4548000	51.836941	49.774867	49.696186	49.132881	51.361909	49.523977	49.563554	49.132881	51.893425	47.890558	51.893425	2.046166	1.880342	2.117685	1.587251	2.314712	1.786379	1.530367	1.786379	2.223628	1.855237	2.407990	16.733125	-0.954550	-5.562840	
4550000	50.574765	51.384148	49.735872	50.018383	51.273735	49.523977	49.943498	51.254922	48.016557	50.622035	51.893425	2.131755	1.645302	2.780547	2.055441	1.944356	1.786379	2.021988	1.848809	2.021988	1.612046	2.407990	16.679541	-0.970285	-3.391365	
4552000	51.442926	48.844482	49.825944	50.404772	48.007720	49.523977	50.820237	50.155263	49.825944	50.124794	51.893425	2.167039	2.568325	2.027463	2.010056	1.964077	1.786379	1.545378	2.013657	2.027463	1.891435	2.407990	18.573989	-2.157660	-10.122872	
4554000	50.104898	50.189128	49.206599	49.943883	48.677027	52.489343	49.477951	50.104898	50.390354	48.677027	52.208722	1.739163	2.019829	2.505720	1.669412	1.809656	1.810831	2.544449	1.739163	1.807441	1.809656	1.810831	15.833821	-1.598925	-6.831591	
4556000	47.943379	51.571647	49.271971	51.290350	52.709696	51.199568	50.793619	49.256850	51.629430	51.571647	51.199568	2.575576	2.005436	2.154321	1.971936	2.197371	2.005436	2.601539	2.575576	2.601539	2.005436	2.005436	18.313088	-1.781038	-11.315106	
4558000	49.606929	50.914476	49.667928	50.411062	50.281463	51.199568	50.467500	50.411062	50.302098	50.841842	51.199568	2.548492	2.178826	1.990595	1.895079	2.072040	2.005436	1.794505	1.895079	2.069459	2.351258	2.005436	16.976458	-0.919216	-4.500214	
4560000	51.536274	51.342968	50.960254	48.065211	51.297888	51.199568	49.754076	50.780299	49.794189	50.564769	51.199568	2.292199	2.436584	1.700648	1.900804	1.655716	2.005436	2.178561	2.292199	2.178561	1.655716	2.005436	17.600491	-1.099233	-9.239542	
4562000	48.244736	50.650462	50.945507	49.103304	52.344111	51.199568	50.272733	48.244736	50.404460	51.069279	51.748731	1.690041	2.104142	2.257230	1.583680	2.362687	2.005436	2.198293	1.690041	2.198293	2.360970	2.771265	17.398105	-0.998182	-5.930830	
4564000	48.846158	49.112813	49.255567	49.685707	52.074771	51.199568	50.378343	48.846158	50.404460	48.032260	51.748731	1.637467	1.801561	2.257230	1.681371	1.506195	2.005436	2.198293	1.637467	2.198293	1.506195	2.771265	18.678150	-2.327033	-16.011973	
4566000	50.742695	50.292848	50.546278	51.567679	49.444762	51.199568	51.441745	50.742695	48.746606	49.047435	51.748731	1.935935	1.969623	2.040760	2.591781	2.389022	2.005436	2.601590	1.935935	2.047999	2.389022	2.771265	16.792296	-0.940509	-3.608239	
4568000	49.948706	46.538584	49.956555	50.566221	48.418375	51.199568	50.627194	50.566221	49.956555	48.418375	48.146801	2.012525	2.309475	1.944933	2.533286	2.170302	2.005436	1.856377	1.974124	1.944933	2.170302	2.170302	17.666521	-1.141064	-8.011939	
4570000	50.572148	49.353323	50.087544	51.065217	51.096339	51.199568	47.193153	50.572148	47.196215	51.012951	51.221945	2.217496	1.590187	1.821613	1.748874	2.383955	2.005436	2.029605	2.217496	2.091709	2.461348	2.191752	15.299330	-2.365078	-6.440689	
4572000	51.197271	49.169240	48.406439	46.822098	49.308570	49.000490	48.960664	48.625911	48.612431	47.670185	48.017732	1.656908	2.110190	1.948627	1.978388	1.720061	2.178985	1.822062	1.978388	2.358235	2.000664	2.276756	15.800123	-1.638791	-12.602220	
4574000	53.162929	50.441958	50.336878	50.691539	51.525475	52.384456	49.531629	50.691539	47.531960	51.302045	51.302045	1.804070	1.770455	2.640163	2.185458	2.086100	2.012981	2.318418	2.185458	2.626631	2.023908	2.023908	16.721780	-0.957642	-11.376120	
4576000	49.558286	51.932840	47.664474	52.555308	50.064676	48.974758	49.642548	49.558286	45.829125	51.587821	48.974758	1.857756	1.905794	1.687355	2.226386	1.785243	2.241755	1.431748	1.857756	1.894762	1.794055	2.241755	16.482950	-1.052609	-1.003133	
4578000	51.284984	50.665991	51.018003	51.199889	50.540422	49.251026	49.764387	49.524244	51.018003	50.665991	51.357448	2.073947	2.076831	2.035674	2.086094	1.907402	2.003857	2.192580	2.073947	2.035674	2.076831	2.065709	18.401130	-1.900521	-6.726364	
4580000	49.000103	47.953604	50.642555	50.832707	48.580838	49.251026	47.574183	49.665763	50.769043	48.580838	51.357448	1.730874	2.389077	1.957687	1.909787	2.321461	2.003857	2.060674	1.909787	2.060674	2.321461	2.065709	17.223856	-0.943994	-9.213964	
4582000	49.819129	49.128050	49.664712	46.639851	49.554400	49.251026	50.123358	49.819129	49.185347	49.507042	48.779065	1.942072	2.688853	1.856780	2.890090	2.000619	2.003857	2.217168	2.070950	2.407145	2.205896	2.156808	16.680057	-0.970120	-11.032231	
4584000	50.811419	49.574334	50.954368	48.864904	50.565580	49.251026	49.072374	50.549165	49.072374	49.507180	48.779065	1.777870	1.788822	2.065746	1.902292	2.394674	2.003857	2.155398	1.902292	2.155398	2.394674	2.156808	16.161380	-1.270580	-5.619738	
4586000	50.338585	48.391779	51.393480	50.561248	47.549777	49.251026	48.994949	51.642214	50.527053	51.430986	51.063128	1.890253	1.813396	2.368901	2.113084	2.018054	2.003857	1.951162	2.113084	2.413070	1.835041	2.576063	17.251260	-0.950504	-4.752703	
4588000	50.018039	49.037770	50.808951	50.367441	49.685311	49.251026	50.063134	50.018039	48.790373	49.407392	48.790373	2.160162	1.539264	1.878866	2.175998	2.240701	2.003857	2.087008	2.160162	2.087008	2.667804	2.087008	15.551940	-1.967378	-8.414610	
4590000	49.996930	52.376360	50.476830	50.295573	50.580811	49.251026	51.045591	50.204215	50.781790	52.818170	49.786042	1.983067	2.198027	2.303899	2.190565	1.952923	2.003857	2.403039	2.155793	2.349621	2.106883	1.875012	16.566391	-1.012947	-2.355809	
