n_gen	99_mu	37_mu	60_mu	114_mu	18_mu	-1_mu	73_mu	-5_mu	-4_mu	-3_mu	-2_mu	99_sig	37_sig	60_sig	114_sig	18_sig	-1_sig	73_sig	-5_sig	-4_sig	-3_sig	-2_sig	node.brow_mean	node.current_brow_mean_ln_prior_density	ln_posterior	
190000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
192000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
194000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
196000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
198000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
200000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
202000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
204000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
206000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
208000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
210000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
212000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
214000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
216000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
218000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
220000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
222000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
224000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
226000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
228000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
230000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
232000	1.000000	1.000000	1.000000	1.000000	1.000000	5.635007	1.000000	4.942950	1.000918	0.456231	1.584145	0.500000	0.500000	0.500000	0.500000	0.500000	0.790315	0.500000	1.172431	1.414648	2.782755	0.745627	1.066955	-4.490833	-19.268203	
234000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
236000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
238000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
240000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
242000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
244000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
246000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
248000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
250000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
252000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
254000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
256000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
258000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
260000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
262000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
264000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
266000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
268000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
270000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
272000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
274000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
276000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
278000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
280000	1.000000	1.000000	1.000000	1.000000	1.000000	7.688558	1.000000	9.220128	1.000918	0.456231	5.635007	0.500000	0.500000	0.500000	0.500000	0.500000	1.297873	0.500000	2.473496	1.414648	2.782755	0.790315	1.066955	-4.490833	-17.524141	
282000	1.000000	1.000000	1.000000	1.000000	1.000000	8.767359	1.000000	7.947552	1.000918	0.456231	7.688558	0.500000	0.500000	0.500000	0.500000	0.500000	0.768936	0.500000	2.649569	1.414648	2.782755	1.297873	1.066955	-4.490833	-18.003524	
284000	1.000000	1.000000	1.000000	1.000000	1.000000	8.767359	1.000000	7.947552	1.000918	0.456231	7.688558	0.500000	0.500000	0.500000	0.500000	0.500000	0.768936	0.500000	2.649569	1.414648	2.782755	1.297873	1.066955	-4.490833	-18.003524	
286000	1.000000	1.000000	1.000000	1.000000	1.000000	8.767359	1.000000	7.947552	1.000918	0.456231	7.688558	0.500000	0.500000	0.500000	0.500000	0.500000	0.768936	0.500000	2.649569	1.414648	2.782755	1.297873	1.066955	-4.490833	-18.003524	
288000	1.000000	1.000000	1.000000	1.000000	1.000000	8.767359	1.000000	7.947552	1.000918	0.456231	7.688558	0.500000	0.500000	0.500000	0.500000	0.500000	0.768936	0.500000	2.649569	1.414648	2.782755	1.297873	1.066955	-4.490833	-18.003524	
290000	1.000000	1.000000	1.000000	1.000000	1.000000	8.767359	1.000000	7.947552	1.000918	0.456231	7.688558	0.500000	0.500000	0.500000	0.500000	0.500000	0.768936	0.500000	2.649569	1.414648	2.782755	1.297873	1.066955	-4.490833	-18.003524	
292000	1.000000	1.000000	1.000000	1.000000	1.000000	8.767359	1.000000	7.947552	1.000918	0.456231	7.688558	0.500000	0.500000	0.500000	0.500000	0.500000	0.768936	0.500000	2.649569	1.414648	2.782755	1.297873	1.066955	-4.490833	-18.003524	
294000	1.000000	1.000000	1.000000	1.000000	1.000000	8.767359	1.000000	7.947552	1.000918	0.456231	7.688558	0.500000	0.500000	0.500000	0.500000	0.500000	0.768936	0.500000	2.649569	1.414648	2.782755	1.297873	1.066955	-4.490833	-18.003524	
296000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
298000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
300000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
302000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
304000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
306000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
308000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
310000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
312000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
314000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
316000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
318000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
320000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
322000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
324000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
326000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
328000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
330000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
332000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
334000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
336000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
338000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
340000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
342000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
344000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
346000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
348000	1.000000	1.000000	1.000000	1.000000	1.000000	10.229457	1.000000	11.097365	1.000918	0.456231	8.767359	0.500000	0.500000	0.500000	0.500000	0.500000	5.582926	0.500000	4.214319	1.414648	2.782755	0.768936	1.066955	-4.490833	-19.674016	
350000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
352000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
354000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
356000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
358000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
360000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
362000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
364000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
366000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
368000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
370000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
372000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
374000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
376000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
378000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
380000	1.000000	1.000000	1.000000	1.000000	1.000000	10.240436	1.000000	12.777881	1.000918	0.456231	10.229457	0.500000	0.500000	0.500000	0.500000	0.500000	4.771675	0.500000	1.451065	1.414648	2.782755	5.582926	1.066955	-4.490833	-18.917195	
